"","Classes","Values","Chironomidae","Simuliidae","Limoniidae","Baetisrhodani","Baetisalpinus","Empididae","Ceratopogonidae","Elmidae","Nemouramortoni","Baetismuticus","Drususdiscolor","Protonemuralateralis","Athericidae","Gammaridae","Rhyacophilatristis","Planariidae","Leuctrabraueri","Nemouraminima","Hydraenidae","Ecdyonurushelveticus","Sericostoma","Habroleptoidesconfusa","Scirtidae","Brachypterarisi","Sphaeriidae","Blephariceridae","Odontocerumalbicorne","Leuctranigra","Tipulidae","Cryptothrixnebulicola","Drususannulatus","Dixidae","Rhithrogenaloyolaea","Drususbiguttatus","Metanoeaflavipennis","Ecdyonurusvenosus","Habrophlebialauta","Stratiomyidae","Potamophylaxcingulatus","Protonemurabrevistyla","Leuctramajor","Protonemuraintricata","Philopotamusludificatus","Metanoearhaetica","Rhithrogenaputhzi","Centroptilumluteolum","Epeorusalpicola","Hydropsychesiltalai","Epeorusassimilis","Rhyacophilaintermedia","Baetislutheri","Rhithrogenapicteti","Rhithrogenaalpestris","Ephemeradanica","Dugesiidae","Protonemuranimborum","Paraleptophlebiasubmarginata","Ecdyonuruspicteti","Dytiscidae","Lymnaeidae","Habroleptoidesauberti","Isoperlagrammatica","Rhyacophilahirticornis","Isoperlarivulorum","Capnioneuranemuroides","Chloroperlasusemicheli","Melampophylaxmucoreus","Rhyacophilapubescens","Ecclisopteryxmadida","Erpobdellidae","Leuctrahippopus","Thaumaleidae","Nemouraflexuosa","Cordulegastridae","Allogamusauricollis","Drususmelanchaetes","Electrogenaujhelyii","Ecdyonurusalpinus","Siphonoperlatorrentium","Sialidae","Hydropsychetenuis","Perlagrandis","Chaetopteryxvillosa","Serratellaignita","Rhithrogenahybrida","Hydroptila","Rhithrogenadegrangei","Siphonoperlamontana","Glossiphoniidae","Leuctraschmidi","Hydrophilidae","Nemouramarginata","Ecdyonurustorrentis","Rhithrogenanivata","Amphinemurasulcicollis","Dictyogenusalpinus","Hydropsycheinstabilis","Drususmuelleri","Rhyacophilaglareosa","Ephemerellamucronata","Ptychopteridae","Rhithrogenasemicolorata","Silopallipes","Perlamarginata","Tabanidae","Calopterygidae","Leuctrainermis","Rhithrogenadorieri","Rhithrogenagratianopolitana","Nemurellapictetii","Rhyacophilapraemorsa","Drususnigrescens","Consorophylaxconsors","Melampophylaxmelampus","Rhyacophilatorrentium","Rhagionidae","Gyrinidae","Leuctrarosinae","Drususmonticola","Electrogenalateralis","Amphinemuratriangularis","Rhithrogenagrischuna","Brachypteraseticornis","Rhyacophilastigmatica","Rhyacophilarectispina","Chloroperlatripunctata","Caenismacrura","Baetisvernus","Tinodesunicolor","Torleyamajor","Drususalpinus","Ecclisopteryxguttulata","Protonemurapraecox","Silonigricornis","Haliplidae","Stenophylaxpermistus","Micropternasequax","Protonemuraauberti","Niphargidae","Veliidae","Micrasemamorosum","Isoperlacarbonaria","Dictyogenusfontium","Catagapetusnigrans","Psychomyiapusilla","Nemouracinerea","Anisogamusdifformis","Glyphotaeliuspellucidus","Platycnemididae","Dolichopodidae","Leuctrarauscheri","Leuctraarmata","Hydropsychedinarica","Lithaxniger","Piscicolidae","Dendrocoelidae","Hydropsycheincognita","Protonemurameyeri","Rhyacophilafasciata","Plectrocnemiaconspersa","Baetisvardarensis","Corixidae","Syrphidae","Drususmixtus","Limnephiluslunatus","Micropternatestacea","Philopotamusvariegatus","Baetismelanonyx","Baetisbuceratus","Osmylidae","Coenagrionidae","Gerridae","Caenisluctuosa","Scathophagidae","Nemouracambrica","Hydropsycheangustipennis","Psephenidae","Siphlonuruslacustris","Ptilocolepusgranulatus","Rhabdiopteryxneglecta","Isoperlalugens","Synagapetusdubitans","Bithyniidae","Astacidae","Potamopyrgusantipodarum","Rhithrogenalandai","Tinodeswaeneri","Rhyacophiladorsalis","Rhyacophilaaquitanica","Nemourasinuata","Cloeondipterum","Habrophlebiafusca","Gomphidae","Caenishoraria","Sciomyzidae","Drususchrysotus","Chaetopteryxmajor","Potamophylaxnigricornis","Micropternanycterobia","Pseudopsilopteryxzimmeri","Enoicylapusilla","Leuctrapseudosignifera","Rhithrogenaallobrogica","Rhithrogenasavoiensis","Rhithrogenabeskidensis","Protonemuranimborella","Besdolusimhoffi","Heptageniasulphurea","Silopiceus","Synagapetusiridipennis","Baetisniger","Baetisnexus","Valvatidae","Aphelocheiridae","Dryopidae","Ephydridae","Notidobiaciliaris","Goerapilosa","Baetisliebenauae","Habrophlebiaeldae","Caenisrivulorum","Beraeapullata","Cheumatopsychelepida","Micrasemasetiferum","Diplectronaatra","Chaoboridae","Potamanthusluteus","Rhithrogenacarpatoalpina","Rhyacophilasimulatrix","Rhyacophilalaevis","Nemouraavicularis","Glossosomaconformis","Wormaldiacopiosa","Protonemuranitida","Protonemurarisi","Ithytrichia","Baetisnubecularis","Holocentropus","Mesoveliidae","Curculionidae","Corbiculidae","Nepidae","Libellulidae","Aeshnidae","Beraeamyiasquamosa","Hydropsychepellucidula","Hydropsychesaxonica","Hydropsychecontubernalis","Rhithrogenapuytoraci","Wormaldiaoccipitalis","Rhabdiopteryxalpina","Chimarramarginata","Baetisfuscatus","Baetisscambus","Cyrnustrimaculatus","Psychomyiafragilis","Dreissenidae","Cambaridae","Beraeamaurus","Capniavidua","Chrysomelidae","Pleidae","Acroloxidae","Mysidae","Cylindrotomidae","Naucoridae"
"1","orgmicropolltolval_class1",-4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2","orgmicropolltolval_class2",0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1
